	Line	ProductDescription	DateTime_Out	Feed	OutputGood	Scrap	Error_Count	Sum_Duration	Sum_Staff
2452	2	15	2018-02-23 09:00:00	7514	7344	170	86	420	3
2453	2	2	2018-02-23 10:00:00	6966	6966	0	80	734	3
2454	2	2	2018-02-23 10:00:00	6966	6966	0	80	734	3
2455	2	15	2018-02-23 10:00:00	6966	6966	0	80	734	3
2456	2	2	2018-02-23 11:00:00	5084	5130	-46	158	768	3
2457	2	2	2018-02-23 11:00:00	5084	5130	-46	158	768	3
2458	2	15	2018-02-23 11:00:00	5084	5130	-46	158	768	3
2459	2	2	2018-02-23 12:00:00	9914	9828	86	177	652	3
2460	2	2	2018-02-23 12:00:00	9914	9828	86	177	652	3
2461	2	15	2018-02-23 12:00:00	9914	9828	86	177	652	3
2462	2	2	2018-02-23 13:00:00	9806	9720	86	147	734	3
2463	2	2	2018-02-23 13:00:00	9806	9720	86	147	734	3
2464	2	15	2018-02-23 13:00:00	9806	9720	86	147	734	3
2465	2	2	2018-02-23 14:00:00	8968	8856	112	93	1444	6
2466	2	2	2018-02-23 14:00:00	8968	8856	112	93	1444	6
2467	2	15	2018-02-23 14:00:00	8968	8856	112	93	1444	6
2468	2	2	2018-02-23 15:00:00	10516	10422	94	99	430	6
2469	2	2	2018-02-23 15:00:00	10516	10422	94	99	430	6
2470	2	15	2018-02-23 15:00:00	10516	10422	94	99	430	6
2471	2	2	2018-02-23 16:00:00	9814	9990	-176	119	1086	3
2472	2	2	2018-02-23 16:00:00	9814	9990	-176	119	1086	3
2473	2	15	2018-02-23 16:00:00	9814	9990	-176	119	1086	3
2474	2	2	2018-02-23 17:00:00	9656	9450	206	88	538	3
2475	2	2	2018-02-23 17:00:00	9656	9450	206	88	538	3
2476	2	15	2018-02-23 17:00:00	9656	9450	206	88	538	3
2477	2	2	2018-02-23 18:00:00	5682	5670	12	85	434	9
2478	2	2	2018-02-23 18:00:00	5682	5670	12	85	434	9
2479	2	15	2018-02-23 18:00:00	5682	5670	12	85	434	9
2480	2	2	2018-02-23 19:00:00	9250	9072	178	120	660	6
2481	2	2	2018-02-23 19:00:00	9250	9072	178	120	660	6
2482	2	15	2018-02-23 19:00:00	9250	9072	178	120	660	6
2483	2	2	2018-02-23 20:00:00	9112	9126	-14	60	4248	6
2484	2	2	2018-02-23 20:00:00	9112	9126	-14	60	4248	6
2485	2	15	2018-02-23 20:00:00	9112	9126	-14	60	4248	6
2486	2	2	2018-02-23 21:00:00	9560	9396	164	75	348	6
2487	2	2	2018-02-23 21:00:00	9560	9396	164	75	348	6
2488	2	15	2018-02-23 21:00:00	9560	9396	164	75	348	6
2489	2	2	2018-02-23 22:00:00	6656	6804	-148	172	512	18
2490	2	2	2018-02-23 22:00:00	6656	6804	-148	172	512	18
2491	2	15	2018-02-23 22:00:00	6656	6804	-148	172	512	18
2492	2	2	2018-02-23 23:00:00	9324	9018	306	179	1174	16
2493	2	2	2018-02-23 23:00:00	9324	9018	306	179	1174	16
2494	2	15	2018-02-23 23:00:00	9324	9018	306	179	1174	16
2495	2	2	2018-02-24 00:00:00	9768	9774	-6	153	818	8
2496	2	2	2018-02-24 00:00:00	9768	9774	-6	153	818	8
2497	2	15	2018-02-24 00:00:00	9768	9774	-6	153	818	8
2498	2	2	2018-02-24 01:00:00	5812	5670	142	1	22856	8
2499	2	2	2018-02-24 01:00:00	5812	5670	142	1	22856	8
2500	2	15	2018-02-24 01:00:00	5812	5670	142	1	22856	8
2501	2	2	2018-02-24 12:00:00	328	72	256	19	27600	8
2502	2	2	2018-02-24 12:00:00	328	72	256	19	27600	8
2503	2	15	2018-02-24 12:00:00	328	72	256	19	27600	8
2504	2	2	2018-02-24 13:00:00	3628	3924	-296	23	208	8
2505	2	2	2018-02-24 13:00:00	3628	3924	-296	23	208	8
2506	2	15	2018-02-24 13:00:00	3628	3924	-296	23	208	8
2507	2	2	2018-02-24 14:00:00	3861	3294	567	35	608	16
2508	2	2	2018-02-24 15:00:00	7783	7776	7	35	202	16
2509	2	2	2018-02-24 16:00:00	10508	10422	86	32	326	8
2510	2	2	2018-02-24 17:00:00	10124	10098	26	20	516	8
2511	2	2	2018-02-24 18:00:00	9283	9234	49	47	354	8
2512	2	2	2018-02-24 19:00:00	9720	9666	54	95	1402	8
2513	2	2	2018-02-24 20:00:00	10544	10422	122	49	864	8
2514	2	2	2018-02-24 21:00:00	10128	10098	30	127	820	8
2515	2	2	2018-02-24 22:00:00	10276	10314	-38	160	516	16
2516	2	2	2018-02-24 23:00:00	8368	8262	106	145	630	16
2517	2	2	2018-02-25 00:00:00	10156	10098	58	161	494	8
2518	2	2	2018-02-25 01:00:00	10306	10260	46	140	494	8
2519	2	2	2018-02-25 02:00:00	10256	10206	50	152	358	8
2520	2	2	2018-02-25 03:00:00	10456	10422	34	140	670	8
2521	2	2	2018-02-25 04:00:00	10487	10422	65	140	472	8
2522	2	2	2018-02-25 05:00:00	9440	9342	98	118	452	8
2523	2	2	2018-02-25 06:00:00	10339	10368	-29	149	544	16
2524	2	2	2018-02-25 07:00:00	9516	9504	12	161	486	8
2525	2	2	2018-02-25 08:00:00	6760	6696	64	144	2532	8
2526	2	2	2018-02-25 09:00:00	3392	3294	98	27	3194	8
2527	2	2	2018-02-25 10:00:00	9920	9936	-16	30	1406	8
2528	2	2	2018-02-25 11:00:00	9896	9828	68	90	632	8
2529	2	2	2018-02-25 12:00:00	10056	9990	66	95	1300	12
2530	2	2	2018-02-25 13:00:00	9299	9180	119	130	730	4
2531	2	2	2018-02-25 14:00:00	9780	9774	6	130	1226	8
2532	2	2	2018-02-25 15:00:00	9820	9828	-8	85	1210	8
2533	2	2	2018-02-25 16:00:00	8790	8748	42	125	992	4
2534	2	2	2018-02-25 17:00:00	10388	10314	74	126	1074	4
2535	2	2	2018-02-25 18:00:00	10040	9936	104	111	978	4
2536	2	2	2018-02-25 19:00:00	9840	9774	66	151	904	4
2537	2	2	2018-02-25 20:00:00	9820	9774	46	143	506	4
2538	2	2	2018-02-25 21:00:00	10587	10584	3	155	586	4
2539	2	2	2018-02-25 22:00:00	3526	4050	-524	210	740	8
2540	2	12	2018-02-25 23:00:00	5222	4698	524	161	424	11
2541	2	12	2018-02-26 00:00:00	10404	10368	36	166	502	7
2542	2	12	2018-02-26 01:00:00	9448	9342	106	167	512	7
2543	2	12	2018-02-26 02:00:00	10500	10422	78	171	2714	7
2544	2	12	2018-02-26 03:00:00	10288	10206	82	4	2924	7
2545	2	12	2018-02-26 04:00:00	10488	10476	12	24	2150	7
2546	2	12	2018-02-26 05:00:00	10236	10152	84	115	1044	7
2547	2	12	2018-02-26 06:00:00	8548	8478	70	27	234	14
2548	2	12	2018-02-26 07:00:00	9348	9396	-48	118	782	7
2549	2	12	2018-02-26 08:00:00	10472	10368	104	47	382	11
2550	2	12	2018-02-26 09:00:00	8616	8532	84	40	810	4
2551	2	12	2018-02-26 10:00:00	9916	9882	34	29	1186	4
2552	2	12	2018-02-26 11:00:00	8531	8424	107	28	260	4
2553	2	12	2018-02-26 12:00:00	7588	7830	-242	39	1206	4
2554	2	12	2018-02-26 13:00:00	10388	10206	182	23	238	4
2555	2	12	2018-02-26 14:00:00	7234	7128	106	70	456	8
2556	2	12	2018-02-26 15:00:00	10488	10368	120	56	558	8
2557	2	12	2018-02-26 16:00:00	9612	9612	0	74	538	4
2558	2	12	2018-02-26 17:00:00	9444	9342	102	85	3170	4
2559	2	12	2018-02-26 18:00:00	9448	9396	52	39	604	4
2560	2	12	2018-02-26 19:00:00	5540	5724	-184	27	200	4
2561	2	12	2018-02-26 20:00:00	4938	4644	294	38	566	4
2562	2	12	2018-02-26 21:00:00	10588	10584	4	36	260	4
2563	2	12	2018-02-26 22:00:00	9200	9180	20	39	652	8
2564	2	12	2018-02-26 23:00:00	10498	10584	-86	27	2974	8
2565	2	12	2018-02-27 00:00:00	9044	8748	296	22	334	7
2566	2	12	2018-02-27 01:00:00	1828	1980	-152	56	388	7
2567	2	12	2018-02-27 01:00:00	1828	1980	-152	56	388	7
2568	2	12	2018-02-27 02:00:00	10136	9882	254	31	180	7
2569	2	12	2018-02-27 03:00:00	9791	9720	71	29	242	7
2570	2	12	2018-02-27 04:00:00	10515	10530	-15	52	806	7
2571	2	12	2018-02-27 05:00:00	10458	10314	144	61	434	7
2572	2	12	2018-02-27 06:00:00	8740	8748	-8	33	504	14
2573	2	12	2018-02-27 07:00:00	9568	9504	64	55	534	7
2574	2	12	2018-02-27 08:00:00	9654	9612	42	28	690	4
2575	2	12	2018-02-27 09:00:00	8273	8208	65	23	284	8
2576	2	12	2018-02-27 10:00:00	9383	9342	41	35	458	4
2577	2	12	2018-02-27 11:00:00	9471	9396	75	27	158	4
2578	2	12	2018-02-27 12:00:00	8992	8964	28	17	300	4
2579	2	12	2018-02-27 13:00:00	10340	10260	80	26	290	4
2580	2	12	2018-02-27 14:00:00	9664	9558	106	96	558	8
2581	2	12	2018-02-27 15:00:00	10618	10638	-20	36	242	8
2582	2	12	2018-02-27 16:00:00	10242	10206	36	33	324	4
2583	2	12	2018-02-27 17:00:00	10424	10314	110	30	216	4
2584	2	12	2018-02-27 18:00:00	10158	10152	6	52	960	4
2585	2	12	2018-02-27 19:00:00	10548	10530	18	61	582	4
2586	2	12	2018-02-27 20:00:00	8390	8370	20	39	722	4
2587	2	12	2018-02-27 21:00:00	8910	8802	108	32	568	4
2588	2	12	2018-02-27 22:00:00	8838	8856	-18	35	984	8
2589	2	12	2018-02-27 23:00:00	9520	9396	124	40	404	8
2590	2	12	2018-02-28 00:00:00	8524	8316	208	36	2636	4
2591	2	12	2018-02-28 01:00:00	9300	9396	-96	27	260	7
2592	2	12	2018-02-28 02:00:00	5434	5976	-542	43	888	7
2593	2	2	2018-02-28 03:00:00	7638	7020	618	35	224	7
2594	2	2	2018-02-28 04:00:00	8876	8856	20	81	552	7
2595	2	2	2018-02-28 05:00:00	9956	9936	20	38	520	7
2596	2	2	2018-02-28 06:00:00	9384	9342	42	47	474	14
2597	2	2	2018-02-28 07:00:00	9508	9450	58	38	2246	7
2598	2	2	2018-02-28 08:00:00	9715	9720	-5	52	696	7
2599	2	2	2018-02-28 09:00:00	4284	4158	126	76	2542	7
2600	2	2	2018-02-28 10:00:00	9067	8964	103	35	1490	7
2601	2	2	2018-02-28 11:00:00	4568	4590	-22	34	856	7
2602	2	2	2018-02-28 12:00:00	5248	5022	226	57	1018	7
2603	2	2	2018-02-28 13:00:00	8312	8316	-4	55	508	7
2604	2	2	2018-02-28 14:00:00	8176	8208	-32	85	408	14
2605	2	2	2018-02-28 15:00:00	9247	9126	121	35	316	14
2606	2	2	2018-02-28 16:00:00	9856	9774	82	40	546	7
2607	2	2	2018-02-28 17:00:00	10112	10098	14	31	390	7
2608	2	2	2018-02-28 18:00:00	9488	9396	92	27	232	7
2609	2	2	2018-02-28 19:00:00	9996	9990	6	26	698	7
2610	2	2	2018-02-28 20:00:00	9200	9234	-34	13	502	7
2611	2	2	2018-02-28 21:00:00	10532	10314	218	57	1696	7
2612	2	2	2018-02-28 22:00:00	5794	5994	-200	37	534	14
2613	2	2	2018-03-01 06:00:00	2948	2808	140	32	862	14
2614	2	2	2018-03-01 07:00:00	9428	9342	86	30	498	7
2615	2	2	2018-03-01 08:00:00	8196	8154	42	37	802	7
2616	2	2	2018-03-01 09:00:00	9684	9666	18	29	334	7
2617	2	2	2018-03-01 10:00:00	8772	8802	-30	14	490	7
2618	2	2	2018-03-01 11:00:00	9972	9774	198	30	644	7
2619	2	2	2018-03-01 12:00:00	9624	9666	-42	26	486	7
2620	2	2	2018-03-01 13:00:00	9198	9072	126	27	236	7
2621	2	2	2018-03-01 14:00:00	9680	9558	122	30	432	14
2622	2	2	2018-03-01 15:00:00	9720	9666	54	36	792	14
2623	2	2	2018-03-01 16:00:00	10412	10422	-10	27	132556	7
2624	2	2	2018-03-01 17:00:00	9111	8964	147	1	36598	7
2625	2	2	2018-03-01 18:00:00	9751	9828	-77	25	1316	7
2626	2	2	2018-03-01 19:00:00	8944	8802	142	18	1876	7
2627	2	2	2018-03-01 20:00:00	5322	5886	-564	22	394	7
